severity,category,shot_id,session_id,club,carry,total,ball_speed,club_speed,smash,launch_angle,back_spin,reason
LOW,multi_club_session,43164_88885_1341233,43164,Warmup,103.3,109.2,81.1,82.7,0.98,22.82,7087,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341234,43164,Warmup,133.5,136.6,97.1,84.7,1.15,22.97,10013,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341235,43164,Warmup,109.6,115.6,84.5,76.1,1.11,21.43,7352,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341236,43164,Warmup,118.8,125.2,94.2,78.7,1.2,13.44,7417,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341237,43164,Warmup,128.2,134.2,93.1,76.9,1.21,22.49,7767,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341238,43164,Warmup,121.1,125.8,92.0,79.6,1.16,18.08,8687,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341239,43164,Warmup,118.0,120.3,89.1,78.6,1.13,23.95,10272,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341240,43164,Warmup,111.2,115.7,84.7,77.8,1.09,26.33,8294,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341241,43164,Warmup,129.0,131.9,94.7,79.5,1.19,24.91,9970,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341242,43164,Warmup,114.1,117.4,86.3,76.7,1.13,24.24,9348,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341243,43164,Warmup,114.6,119.0,86.8,80.9,1.07,23.16,8563,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341244,43164,Warmup,134.4,138.6,96.9,80.8,1.2,23.44,9184,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341245,43164,Warmup,125.4,127.8,93.1,79.5,1.17,22.99,10402,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341246,43164,Warmup,127.8,131.4,94.0,77.8,1.21,21.75,9507,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341247,43164,Warmup,115.2,118.6,87.3,78.0,1.12,23.26,9436,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43164_88885_1341248,43164,Warmup,116.2,119.2,87.9,75.2,1.17,24.14,9667,"Session 43164 has 3 distinct 'clubs': 9 Iron, Driver, Warmup — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339439,43101,Sgt Rd1,151.0,155.6,106.0,91.8,1.15,20.16,9288,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339440,43101,Sgt Rd1,187.5,197.3,122.1,96.5,1.27,17.6,6348,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339441,43101,Sgt Rd1,0.7,1.9,9.2,6.6,1.39,9.88,344,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339442,43101,Sgt Rd1,197.6,207.5,127.3,94.5,1.35,18.18,6423,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339443,43101,Sgt Rd1,141.7,146.4,101.2,80.2,1.26,19.77,9088,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339444,43101,Sgt Rd1,177.8,185.9,118.1,94.5,1.25,18.88,7263,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339445,43101,Sgt Rd1,169.5,173.9,116.7,91.5,1.28,20.27,9579,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339446,43101,Sgt Rd1,3.8,4.4,13.8,15.7,0.88,33.32,2064,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339447,43101,Sgt Rd1,29.7,31.3,39.1,49.2,0.79,33.22,5964,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339448,43101,Sgt Rd1,198.3,209.5,126.4,95.3,1.33,14.86,5632,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339449,43101,Sgt Rd1,2.5,3.7,12.0,9.9,1.21,25.58,799,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339450,43101,Sgt Rd1,173.1,181.7,115.3,92.3,1.25,18.14,6895,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339451,43101,Sgt Rd1,174.3,186.2,113.2,91.6,1.24,27.57,4924,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339452,43101,Sgt Rd1,9.7,11.4,27.1,20.2,1.34,70.22,2656,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339453,43101,Sgt Rd1,184.7,196.7,118.9,91.9,1.29,27.51,5042,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339454,43101,Sgt Rd1,177.5,188.1,116.7,91.7,1.27,27.59,5643,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339455,43101,Sgt Rd1,0.6,1.3,7.0,5.4,1.3,14.73,623,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339456,43101,Sgt Rd1,171.1,181.6,112.5,90.4,1.24,26.61,5507,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339458,43101,Sgt Rd1,3.5,4.6,15.1,13.5,1.12,21.91,1740,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339460,43101,Sgt Rd1,200.3,209.4,130.5,95.2,1.37,14.93,7062,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339462,43101,Sgt Rd1,130.9,131.7,96.7,86.5,1.12,24.45,11537,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339464,43101,Sgt Rd1,159.2,163.2,111.0,89.6,1.24,22.69,9602,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339466,43101,Sgt Rd1,6.6,8.0,19.1,16.3,1.17,27.95,2142,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339468,43101,Sgt Rd1,150.0,153.5,106.2,87.8,1.21,22.77,9947,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339470,43101,Sgt Rd1,196.9,206.1,127.6,97.8,1.3,17.66,6867,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339473,43101,Sgt Rd1,1.8,2.3,9.2,9.5,0.97,33.76,1135,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339475,43101,Sgt Rd1,13.8,15.3,25.6,39.9,0.64,40.33,3241,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339477,43101,Sgt Rd1,153.0,156.6,107.9,89.3,1.21,22.71,9924,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339479,43101,Sgt Rd1,109359.9,109359.9,9.2,223691.8,0.0,0.0,0,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339481,43101,Sgt Rd1,94.5,104.0,76.8,87.4,0.88,44.07,3536,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339483,43101,Sgt Rd1,134.9,145.6,100.5,91.6,1.1,13.31,4530,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88757_1339485,43101,Sgt Rd1,198.5,213.6,122.3,98.9,1.24,16.25,3542,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339487,43101,6 Iron,197.6,206.7,128.9,95.9,1.34,17.8,6937,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339489,43101,6 Iron,204.4,213.7,132.2,94.8,1.39,15.99,6885,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339491,43101,6 Iron,162.8,173.7,111.4,97.3,1.14,13.46,5163,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339493,43101,6 Iron,172.3,182.7,115.0,99.5,1.16,14.68,5567,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339495,43101,6 Iron,195.3,204.6,127.5,95.0,1.34,14.64,6792,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339496,43101,6 Iron,183.7,193.6,120.8,94.7,1.28,15.3,6210,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339497,43101,6 Iron,161.8,171.2,112.4,98.3,1.14,12.96,6058,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339498,43101,6 Iron,162.5,173.4,110.4,95.4,1.16,14.76,5101,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88759_1339499,43101,6 Iron,203.6,214.4,130.0,93.8,1.39,14.08,5900,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339500,43101,Forward Impact Pw,160.4,165.5,111.2,88.1,1.26,21.22,9037,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339501,43101,Forward Impact Pw,159.1,163.7,110.7,86.7,1.28,21.49,9304,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339502,43101,Forward Impact Pw,138.5,142.1,99.7,86.1,1.16,21.45,9763,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339503,43101,Forward Impact Pw,143.2,149.1,100.9,87.9,1.15,22.02,8122,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339504,43101,Forward Impact Pw,140.9,145.6,100.2,86.9,1.15,23.32,8993,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339505,43101,Forward Impact Pw,153.3,158.3,107.0,89.2,1.2,22.12,8932,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339506,43101,Forward Impact Pw,159.9,164.4,111.3,87.8,1.27,23.09,9299,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339507,43101,Forward Impact Pw,146.9,150.7,104.1,86.9,1.2,22.7,9709,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339508,43101,Forward Impact Pw,146.9,150.7,104.1,86.9,1.2,21.7,9780,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88760_1339509,43101,Forward Impact Pw,159.9,164.7,110.8,86.3,1.28,21.04,9211,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339510,43101,PW,130.9,135.2,95.2,77.5,1.23,21.92,9079,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339511,43101,PW,117.1,121.4,88.3,78.0,1.13,22.72,8791,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339512,43101,PW,129.0,133.7,94.2,76.7,1.23,21.39,8752,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339513,43101,PW,117.1,123.8,87.1,77.4,1.13,23.8,6882,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339514,43101,PW,123.3,129.1,91.7,80.4,1.14,20.27,7827,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339515,43101,PW,110.2,116.0,84.5,78.1,1.08,22.46,7477,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339516,43101,PW,148.7,154.9,104.3,79.2,1.32,20.49,8119,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339517,43101,PW,132.8,139.0,95.1,75.7,1.26,24.06,7673,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339518,43101,PW,128.5,133.3,93.7,78.6,1.19,24.4,8582,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339519,43101,PW,125.4,131.3,92.2,78.7,1.17,21.72,7788,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339520,43101,PW,130.0,133.3,95.1,77.2,1.23,25.48,9680,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339521,43101,PW,122.3,125.6,90.9,76.3,1.19,24.57,9586,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339522,43101,PW,125.8,130.1,92.4,79.4,1.16,25.68,8797,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339523,43101,PW,129.5,134.4,94.2,79.8,1.18,26.59,8386,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339524,43101,PW,135.6,140.2,97.6,78.2,1.25,23.25,8932,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339525,43101,PW,131.2,135.5,95.3,77.7,1.23,22.7,9104,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,43101_88761_1339526,43101,PW,112.7,117.5,85.2,73.3,1.16,25.26,8166,"Session 43101 has 4 distinct 'clubs': 6 Iron, Forward Impact Pw, PW, Sgt Rd1 — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334442,42924,Sgt Rd1,19.8,21.7,31.5,36.8,0.86,34.6,4101,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334443,42924,Sgt Rd1,172.6,179.7,116.2,93.6,1.24,19.99,7824,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334444,42924,Sgt Rd1,237.4,251.6,142.0,96.2,1.48,15.95,4702,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334445,42924,Sgt Rd1,170.5,177.0,115.4,90.1,1.28,21.7,8123,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334446,42924,Sgt Rd1,36.3,39.7,42.8,48.7,0.88,37.84,4565,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334447,42924,Sgt Rd1,201.0,212.2,128.4,98.1,1.31,18.5,5736,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
LOW,multi_club_session,42924_88422_1334448,42924,Sgt Rd1,93.3,96.5,76.0,80.0,0.95,25.38,8855,"Session 42924 has 3 distinct 'clubs': Sgt Rd1, Warmup Pw, Wedge Pitching — likely sub-session names, not actual clubs"
